disno.,total_deaths,no._injured,no._affected,no._homeless,total_affected,magnitude,total_damage_000_us$,"total_damage,_adjusted_000_us$"
2022-0105-ARG,0.0,0.0,124085.0,0.0,124085.0,190.0,770000.0,801696.0
2022-0108-ZAF,4.0,0.0,187.0,0.0,187.0,190.0,0.0,0.0
2022-0109-COL,1.0,0.0,1650.0,0.0,1650.0,190.0,11000.0,11453.0
2022-0111-GRC,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0112-BEL,2.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0112-DEU,3.0,0.0,0.0,0.0,0.0,190.0,1023156.0,1065273.0
2022-0112-FRA,0.0,28.0,0.0,0.0,28.0,190.0,0.0,0.0
2022-0112-GBR,3.0,0.0,0.0,0.0,0.0,196.0,491342.0,511568.0
2022-0112-IRL,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0112-NLD,4.0,0.0,0.0,0.0,0.0,190.0,568420.0,591818.0
2022-0112-POL,4.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0113-BFA,63.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0115-IDN,15.0,388.0,24000.0,515.0,24903.0,6.1,39000.0,40605.0
2022-0116-VNM,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0117-COM,14.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0118-MYS,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0119-MYS,6.0,0.0,26000.0,0.0,26000.0,190.0,240.0,250.0
2022-0119-THA,6.0,0.0,60000.0,0.0,60000.0,190.0,0.0,0.0
2022-0120-IDN,13.0,0.0,31800.0,0.0,31800.0,190.0,62000.0,64552.0
2022-0121-COL,22.0,21.0,21500.0,0.0,21521.0,190.0,0.0,0.0
2022-0126-USA,8.0,0.0,90.0,0.0,90.0,275.0,820000.0,853755.0
2022-0127-GIN,18.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0130-DOM,0.0,0.0,210.0,0.0,210.0,190.0,0.0,0.0
2022-0130-HTI,2.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2022-0131-MYS,0.0,0.0,1290.0,0.0,1290.0,190.0,0.0,0.0
2022-0132-USA,0.0,0.0,0.0,108.0,108.0,190.0,0.0,0.0
2022-0133-ECU,0.0,0.0,600.0,0.0,600.0,190.0,0.0,0.0
2022-0136-IDN,4.0,3.0,16000.0,0.0,16003.0,190.0,0.0,0.0
2022-0137-MDG,2.0,0.0,900.0,0.0,900.0,90.0,0.0,0.0
2022-0137-MOZ,63.0,108.0,736015.0,0.0,736123.0,185.0,0.0,0.0
2022-0137-MWI,7.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0144-IDN,0.0,0.0,253.0,0.0,253.0,190.0,0.0,0.0
2022-0149-BRA,8.0,0.0,800.0,0.0,800.0,190.0,0.0,0.0
2022-0153-JPN,3.0,183.0,558.0,0.0,741.0,7.3,8800000.0,9162244.0
2022-0157-USA,5.0,50.0,0.0,0.0,50.0,190.0,3000000.0,3123492.0
2022-0158-CHN,132.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0160-TZA,23.0,37.0,0.0,0.0,37.0,190.0,0.0,0.0
2022-0161-IDN,28.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0162-BGD,25.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0163-PER,10.0,0.0,3113.0,0.0,3113.0,190.0,0.0,0.0
2022-0164-COD,75.0,125.0,0.0,0.0,125.0,190.0,0.0,0.0
2022-0165-MMR,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0166-SYR,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0172-VNM,0.0,1.0,225.0,0.0,226.0,190.0,0.0,0.0
2022-0175-CAF,0.0,0.0,30000.0,0.0,30000.0,190.0,0.0,0.0
2022-0176-PHL,0.0,0.0,10415.0,0.0,10415.0,190.0,0.0,0.0
2022-0177-ECU,1.0,2.0,7802.0,0.0,7804.0,5.8,0.0,0.0
2022-0178-ECU,4.0,27.0,81.0,0.0,108.0,190.0,0.0,0.0
2022-0183-AUS,4.0,12.0,6000.0,0.0,6012.0,190.0,0.0,0.0
2022-0184-MWI,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0185-USA,2.0,0.0,90.0,0.0,90.0,177.0,1300000.0,1353513.0
2022-0190-BRA,23.0,0.0,31500.0,0.0,31500.0,190.0,136000.0,141598.0
2022-0191-SOM,0.0,28.0,12000.0,0.0,12028.0,190.0,1750000.0,1822037.0
2022-0192-COL,10.0,14.0,5500.0,0.0,5514.0,190.0,0.0,0.0
2022-0193-USA,3.0,0.0,0.0,0.0,0.0,190.0,3200000.0,3331725.0
2022-0194-TUN,1.0,0.0,4000.0,0.0,4000.0,190.0,0.0,0.0
2022-0195-PHL,3.0,0.0,1955.0,0.0,1955.0,190.0,0.0,0.0
2022-0199-THA,0.0,0.0,108500.0,0.0,108500.0,190.0,13000.0,13535.0
2022-0200-COL,20.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2022-0201-TLS,20.0,0.0,1353.0,0.0,1353.0,190.0,0.0,0.0
2022-0204-PHL,346.0,8.0,2298780.0,0.0,2298788.0,80.0,41556.0,43267.0
2022-0205-ZAF,544.0,50.0,135345.0,6895.0,142290.0,190.0,3500000.0,3644074.0
2022-0206-TUN,23.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0208-EGY,10.0,14.0,0.0,0.0,14.0,190.0,0.0,0.0
2022-0210-NGA,26.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0212-USA,1.0,28.0,15.0,0.0,43.0,265.0,2800000.0,2915259.0
2022-0215-USA,2.0,49.0,600.0,0.0,649.0,190.0,155000.0,161380.0
2022-0216-ZWE,35.0,71.0,0.0,0.0,71.0,190.0,0.0,0.0
2022-0217-IRQ,11.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
2022-0218-LBY,35.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0219-IND,20.0,0.0,95000.0,0.0,95000.0,190.0,0.0,0.0
2022-0224-POL,12.0,21.0,0.0,0.0,21.0,190.0,0.0,0.0
2022-0227-USA,0.0,0.0,0.0,0.0,0.0,190.0,882000.0,918307.0
2022-0229-COL,5.0,1.0,8100.0,0.0,8101.0,190.0,0.0,0.0
2022-0230-UZB,5.0,6.0,159.0,0.0,165.0,190.0,0.0,0.0
2022-0231-BIH,1.0,2.0,1050.0,0.0,1052.0,5.6,26000.0,27070.0
2022-0232-COD,9.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0232-RWA,11.0,13.0,0.0,500.0,513.0,190.0,0.0,0.0
2022-0233-COL,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0234-RUS,17.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0235-POL,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0236-TUN,17.0,0.0,97.0,0.0,97.0,190.0,0.0,0.0
2022-0237-NGA,110.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0238-JPN,26.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0239-MDG,12.0,0.0,4800.0,0.0,4800.0,53.0,0.0,0.0
2022-0242-IND,11.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2022-0244-CAN,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0244-USA,0.0,0.0,0.0,0.0,0.0,130.0,624000.0,649686.0
2022-0246-USA,0.0,138.0,756.0,0.0,894.0,190.0,0.0,0.0
2022-0248-IND,25.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0
2022-0248-PAK,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2022-0250-VEN,1.0,0.0,86800.0,0.0,86800.0,190.0,0.0,0.0
2022-0255-COD,8.0,607.0,0.0,0.0,607.0,190.0,0.0,0.0
2022-0257-NGA,7.0,0.0,0.0,1500.0,1500.0,190.0,0.0,0.0
2022-0258-TZA,10.0,0.0,0.0,1500.0,1500.0,190.0,0.0,0.0
2022-0259-IRQ,1.0,5000.0,0.0,0.0,5000.0,190.0,0.0,0.0
2022-0261-USA,3.0,6.0,300.0,0.0,306.0,190.0,583000.0,606999.0
2022-0262-ECU,40.0,86.0,26663.0,0.0,26749.0,190.0,0.0,0.0
2022-0263-COD,5.0,141.0,0.0,0.0,141.0,2104.0,0.0,0.0
2022-0264-AFG,20.0,30.0,780.0,0.0,810.0,190.0,0.0,0.0
2022-0265-BRA,3.0,0.0,44000.0,0.0,44000.0,190.0,93000.0,96828.0
2022-0266-CAN,0.0,0.0,1000.0,0.0,1000.0,190.0,0.0,0.0
2022-0266-USA,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0269-CHN,46.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2022-0270-UKR,26.0,12.0,0.0,0.0,12.0,190.0,0.0,0.0
2022-0271-THA,1.0,0.0,1050.0,0.0,1050.0,190.0,0.0,0.0
2022-0273-CUB,46.0,54.0,0.0,0.0,54.0,190.0,0.0,0.0
2022-0274-GHA,11.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2022-0275-RUS,16.0,12.0,0.0,2190.0,2202.0,190.0,0.0,0.0
2022-0282-LBR,71.0,5528.0,0.0,0.0,5528.0,190.0,0.0,0.0
2022-0283-CMR,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0284-USA,5.0,0.0,0.0,0.0,0.0,190.0,1200000.0,1249397.0
2022-0288-PRI,11.0,0.0,31.0,0.0,31.0,190.0,0.0,0.0
2022-0291-IND,27.0,25.0,0.0,0.0,25.0,190.0,0.0,0.0
2022-0292-VNM,9.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2022-0293-IND,2035.0,1260.0,1300000.0,0.0,1301260.0,190.0,4200000.0,4372889.0
2022-0304-CAN,0.0,0.0,1000.0,0.0,1000.0,190.0,36000.0,37482.0
2022-0305-THA,0.0,0.0,1380.0,0.0,1380.0,190.0,0.0,0.0
2022-0309-IRN,36.0,37.0,0.0,0.0,37.0,190.0,0.0,0.0
2022-0310-SEN,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0311-MMR,26.0,0.0,35.0,0.0,35.0,190.0,0.0,0.0
2022-0313-ZAF,0.0,0.0,200.0,0.0,200.0,190.0,0.0,0.0
2022-0314-PHL,7.0,0.0,120.0,0.0,120.0,190.0,0.0,0.0
2022-0315-SUR,0.0,0.0,9000.0,0.0,9000.0,190.0,21000.0,21864.0
2022-0316-CHN,48.0,0.0,0.0,0.0,0.0,190.0,5000000.0,5205820.0
2022-0317-GTM,48.0,23.0,2890000.0,0.0,2890023.0,190.0,204000.0,212397.0
2022-0318-BRA,116.0,4.0,24300.0,0.0,24304.0,190.0,459000.0,477894.0
2022-0319-TZA,4.0,200.0,56883.0,0.0,57083.0,190.0,0.0,0.0
2022-0320-VNM,13.0,4.0,2550.0,0.0,2554.0,190.0,0.0,0.0
2022-0323-PAK,4.0,4.0,4000.0,0.0,4004.0,190.0,0.0,0.0
2022-0324-IDN,0.0,1.0,17200.0,0.0,17201.0,190.0,0.0,0.0
2022-0325-CAN,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0325-USA,2.0,12.0,0.0,0.0,12.0,190.0,2500000.0,2602910.0
2022-0326-THA,0.0,0.0,3900.0,0.0,3900.0,190.0,0.0,0.0
2022-0328-COL,0.0,0.0,5000.0,0.0,5000.0,190.0,0.0,0.0
2022-0329-NGA,31.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0330-NPL,22.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0331-IDN,19.0,0.0,31.0,0.0,31.0,190.0,0.0,0.0
2022-0332-SOM,0.0,0.0,4416.0,0.0,4416.0,190.0,0.0,0.0
2022-0333-MEX,31.0,0.0,0.0,0.0,0.0,16.0,51000.0,53099.0
2022-0334-CHN,4.0,41.0,13500.0,0.0,13541.0,5.8,42000.0,43729.0
2022-0336-LKA,1.0,0.0,22338.0,0.0,22338.0,190.0,0.0,0.0
2022-0338-CMR,2.0,95.0,153000.0,0.0,153095.0,190.0,15000.0,15617.0
2022-0340-BGD,141.0,0.0,7200000.0,0.0,7200000.0,190.0,462500.0,481538.0
2022-0342-AFG,1036.0,2989.0,361634.0,0.0,364623.0,5.9,0.0,0.0
2022-0342-PAK,43.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0
2022-0343-RUS,6.0,0.0,300.0,0.0,300.0,190.0,0.0,0.0
2022-0347-CIV,13.0,114.0,11478.0,0.0,11592.0,190.0,0.0,0.0
2022-0353-NPL,21.0,29.0,515.0,0.0,544.0,190.0,0.0,0.0
2022-0355-ESP,0.0,0.0,3500.0,0.0,3500.0,190.0,0.0,0.0
2022-0356-ZAF,0.0,4.0,200.0,0.0,204.0,190.0,0.0,0.0
2022-0358-TUR,3.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0361-USA,0.0,0.0,600.0,0.0,600.0,190.0,0.0,0.0
2022-0365-TUR,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0366-CUB,3.0,0.0,2300.0,0.0,2300.0,190.0,25000.0,26029.0
2022-0367-CUB,3.0,0.0,6780.0,0.0,6780.0,190.0,0.0,0.0
2022-0372-BGD,49.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0373-FRA,1.0,15.0,60000.0,0.0,60015.0,190.0,0.0,0.0
2022-0375-GUY,0.0,0.0,500.0,0.0,500.0,190.0,0.0,0.0
2022-0381-USA,53.0,11.0,0.0,0.0,11.0,190.0,0.0,0.0
2022-0382-LBY,23.0,10.0,0.0,0.0,10.0,190.0,0.0,0.0
2022-0383-JOR,13.0,206.0,0.0,0.0,206.0,190.0,0.0,0.0
2022-0384-SEN,14.0,21.0,0.0,0.0,21.0,190.0,0.0,0.0
2022-0385-TGO,13.0,15.0,0.0,0.0,15.0,190.0,0.0,0.0
2022-0388-COL,4.0,300.0,0.0,0.0,300.0,190.0,0.0,0.0
2022-0389-COL,15.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0391-IND,22.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2022-0392-PAK,22.0,1.0,0.0,0.0,1.0,190.0,0.0,0.0
2022-0393-IRN,21.0,86.0,0.0,0.0,86.0,190.0,0.0,0.0
2022-0395-IND,67.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0396-AUS,1.0,0.0,85000.0,0.0,85000.0,190.0,466000.0,485182.0
2022-0397-CHN,24.0,0.0,0.0,0.0,0.0,144.0,463000.0,482059.0
2022-0398-JPN,0.0,2.0,390.0,0.0,392.0,46.0,0.0,0.0
2022-0400-NIC,4.0,12.0,3000.0,0.0,3012.0,190.0,0.0,0.0
2022-0400-SLV,1.0,0.0,100.0,0.0,100.0,190.0,0.0,0.0
2022-0401-ITA,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0402-IRN,5.0,84.0,22216.0,0.0,22300.0,6.1,143000.0,148886.0
2022-0405-PAK,1739.0,12865.0,33000000.0,0.0,33012865.0,190.0,0.0,0.0
2022-0406-ECU,3.0,0.0,600.0,0.0,600.0,190.0,0.0,0.0
2022-0407-GRC,0.0,0.0,55000.0,0.0,55000.0,190.0,0.0,0.0
2022-0408-MYS,3.0,0.0,210.0,18.0,228.0,190.0,0.0,0.0
2022-0409-BRA,12.0,0.0,67500.0,0.0,67500.0,190.0,264000.0,274867.0
2022-0411-CHN,0.0,4.0,780.0,0.0,784.0,5.9,0.0,0.0
2022-0417-PRT,3.0,187.0,0.0,0.0,187.0,190.0,0.0,0.0
2022-0418-IDN,7.0,0.0,3126.0,0.0,3126.0,190.0,0.0,0.0
2022-0423-JPN,80.0,14300.0,0.0,0.0,14300.0,37.0,0.0,0.0
2022-0423-KOR,2.0,355.0,0.0,0.0,355.0,190.0,0.0,0.0
2022-0426-NPL,0.0,0.0,30000.0,0.0,30000.0,190.0,0.0,0.0
2022-0427-GEO,0.0,0.0,5200.0,0.0,5200.0,190.0,0.0,0.0
2022-0428-CHN,24.0,0.0,3000.0,0.0,3000.0,190.0,0.0,0.0
2022-0430-PER,0.0,2.0,300.0,0.0,302.0,5.5,0.0,0.0
2022-0432-EGY,22.0,33.0,0.0,0.0,33.0,190.0,0.0,0.0
2022-0434-MEX,14.0,1.0,0.0,0.0,1.0,190.0,0.0,0.0
2022-0435-PAK,46.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0437-NGA,16.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0442-AFG,44.0,54.0,0.0,14500.0,14554.0,190.0,0.0,0.0
2022-0444-YEM,0.0,0.0,41000.0,0.0,41000.0,190.0,0.0,0.0
2022-0445-SDN,146.0,122.0,349000.0,0.0,349122.0,190.0,10000.0,10412.0
2022-0446-NER,195.0,185.0,322000.0,0.0,322185.0,190.0,0.0,0.0
2022-0448-PHL,10.0,394.0,502462.0,0.0,502856.0,7.0,151000.0,157216.0
2022-0449-CAF,16.0,3.0,118000.0,0.0,118003.0,190.0,0.0,0.0
2022-0453-AFG,13.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2022-0456-YEM,77.0,0.0,175000.0,0.0,175000.0,190.0,0.0,0.0
2022-0460-KEN,37.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0461-NGA,13.0,4.0,0.0,0.0,4.0,190.0,0.0,0.0
2022-0462-BHS,17.0,0.0,25.0,0.0,25.0,190.0,0.0,0.0
2022-0463-CHN,10.0,7.0,0.0,0.0,7.0,190.0,0.0,0.0
2022-0464-NGA,30.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-ALB,352.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-AUT,419.0,0.0,0.0,0.0,0.0,36.3,0.0,0.0
2022-0465-BEL,434.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2022-0465-BGR,1277.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-CHE,302.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0
2022-0465-CYP,101.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-CZE,279.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-DEU,8173.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0
2022-0465-DNK,252.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0
2022-0465-ESP,11324.0,0.0,0.0,0.0,0.0,43.2,0.0,0.0
2022-0465-EST,167.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-FIN,225.0,0.0,0.0,0.0,0.0,32.5,0.0,0.0
2022-0465-FRA,4807.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0
2022-0465-GBR,3469.0,0.0,0.0,0.0,0.0,40.3,0.0,0.0
2022-0465-GRC,3092.0,0.0,0.0,0.0,0.0,42.1,0.0,0.0
2022-0465-HRV,731.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2022-0465-HUN,513.0,0.0,0.0,0.0,0.0,41.9,0.0,0.0
2022-0465-IRL,26.0,0.0,0.0,0.0,0.0,33.3,0.0,0.0
2022-0465-ITA,18010.0,0.0,0.0,0.0,0.0,40.8,0.0,0.0
2022-0465-LTU,381.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-LUX,44.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-LVA,105.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-MLT,76.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-MNE,50.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0465-NLD,469.0,0.0,0.0,0.0,0.0,39.5,0.0,0.0
2022-0465-NOR,30.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0
2022-0465-POL,763.0,0.0,0.0,0.0,0.0,38.3,0.0,0.0
2022-0465-PRT,2212.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0
2022-0465-ROU,2455.0,0.0,0.0,0.0,0.0,39.3,0.0,0.0
2022-0465-SRB,574.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0
2022-0465-SVK,365.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0
2022-0465-SVN,154.0,0.0,0.0,0.0,0.0,40.6,0.0,0.0
2022-0465-SWE,40.0,0.0,0.0,0.0,0.0,36.9,0.0,0.0
2022-0470-KGZ,0.0,0.0,13850.0,0.0,13850.0,41.0,0.0,0.0
2022-0473-RUS,1.0,0.0,750.0,0.0,750.0,190.0,0.0,0.0
2022-0474-THA,2.0,0.0,2300.0,0.0,2300.0,190.0,0.0,0.0
2022-0476-IRN,92.0,0.0,126775.0,0.0,126775.0,190.0,201000.0,209274.0
2022-0480-USA,42.0,0.0,475.0,0.0,475.0,190.0,1500000.0,1561746.0
2022-0481-UGA,32.0,10.0,78328.0,0.0,78338.0,190.0,0.0,0.0
2022-0483-CIV,21.0,5.0,0.0,0.0,5.0,190.0,0.0,0.0
2022-0485-PER,16.0,1.0,0.0,0.0,1.0,190.0,0.0,0.0
2022-0486-USA,4.0,7.0,33.0,555.0,595.0,190.0,151000.0,157216.0
2022-0487-IND,0.0,112.0,0.0,0.0,112.0,190.0,0.0,0.0
2022-0488-NPL,22.0,40.0,510.0,0.0,550.0,190.0,0.0,0.0
2022-0490-LKA,8.0,2.0,82389.0,0.0,82391.0,190.0,0.0,0.0
2022-0492-GMB,6.0,0.0,17201.0,0.0,17201.0,190.0,0.0,0.0
2022-0493-NPL,132.0,0.0,5500.0,0.0,5500.0,190.0,0.0,0.0
2022-0496-JPN,2.0,8.0,11100.0,0.0,11108.0,190.0,141000.0,146804.0
2022-0497-MNG,0.0,0.0,4269.0,0.0,4269.0,190.0,0.0,0.0
2022-0498-SEN,0.0,172.0,19838.0,0.0,20010.0,190.0,0.0,0.0
2022-0500-KOR,14.0,18.0,11400.0,0.0,11418.0,190.0,423000.0,440412.0
2022-0501-YEM,13.0,0.0,3400.0,0.0,3400.0,190.0,0.0,0.0
2022-0505-CUB,16.0,22.0,0.0,0.0,22.0,190.0,0.0,0.0
2022-0507-BIH,12.0,30.0,0.0,0.0,30.0,190.0,0.0,0.0
2022-0508-THA,25.0,40.0,0.0,0.0,40.0,190.0,0.0,0.0
2022-0509-TCD,22.0,229.0,1100000.0,0.0,1100229.0,190.0,0.0,0.0
2022-0510-MEX,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0514-AFG,156.0,124.0,249900.0,0.0,250024.0,190.0,0.0,0.0
2022-0515-CHN,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0515-LAO,1.0,2.0,42550.0,0.0,42552.0,190.0,0.0,0.0
2022-0515-THA,0.0,0.0,63100.0,0.0,63100.0,190.0,0.0,0.0
2022-0515-VNM,10.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0518-VEN,0.0,0.0,2000.0,0.0,2000.0,190.0,0.0,0.0
2022-0520-DZA,44.0,250.0,6518.0,0.0,6768.0,190.0,0.0,0.0
2022-0522-NZL,0.0,0.0,690.0,0.0,690.0,190.0,0.0,0.0
2022-0523-AFG,19.0,91.0,1288.0,0.0,1379.0,190.0,0.0,0.0
2022-0525-AUT,5.0,13.0,0.0,0.0,13.0,190.0,0.0,0.0
2022-0525-FRA,5.0,33.0,0.0,0.0,33.0,190.0,0.0,0.0
2022-0525-ITA,2.0,15.0,50.0,0.0,65.0,190.0,0.0,0.0
2022-0530-CHN,52.0,0.0,6200.0,0.0,6200.0,190.0,0.0,0.0
2022-0533-CMR,5.0,0.0,100.0,150.0,250.0,190.0,0.0,0.0
2022-0534-EGY,41.0,14.0,0.0,0.0,14.0,190.0,0.0,0.0
2022-0535-PAK,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0536-VEN,40.0,29.0,0.0,0.0,29.0,190.0,0.0,0.0
2022-0537-ARM,17.0,62.0,5000.0,0.0,5062.0,190.0,0.0,0.0
2022-0539-IND,63.0,0.0,800000.0,0.0,800000.0,190.0,0.0,0.0
2022-0540-TUR,15.0,31.0,0.0,0.0,31.0,190.0,0.0,0.0
2022-0541-TUR,19.0,26.0,0.0,0.0,26.0,190.0,0.0,0.0
2022-0543-RUS,16.0,3.0,0.0,0.0,3.0,190.0,0.0,0.0
2022-0546-MRT,14.0,0.0,28926.0,0.0,28926.0,190.0,0.0,0.0
2022-0547-PHL,0.0,0.0,7616.0,0.0,7616.0,190.0,0.0,0.0
2022-0553-MWI,1560.0,50454.0,0.0,0.0,50454.0,190.0,0.0,0.0
2022-0560-SLE,12.0,79.0,12903.0,0.0,12982.0,190.0,0.0,0.0
2022-0563-IDN,10.0,20.0,0.0,0.0,20.0,190.0,0.0,0.0
2022-0564-LBY,21.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0565-IRN,16.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2022-0567-CHN,118.0,400.0,130000.0,0.0,130400.0,6.6,2300000.0,2394677.0
2022-0569-ZWE,750.0,6551.0,0.0,0.0,6551.0,190.0,0.0,0.0
2022-0572-MEX,8.0,0.0,2100.0,0.0,2100.0,190.0,0.0,0.0
2022-0577-KOR,12.0,3.0,36000.0,0.0,36003.0,190.0,0.0,0.0
2022-0579-MEX,5.0,0.0,1050.0,0.0,1050.0,190.0,0.0,0.0
2022-0581-VNM,32.0,17.0,0.0,0.0,17.0,190.0,0.0,0.0
2022-0582-UGA,19.0,6.0,1190.0,0.0,1196.0,190.0,0.0,0.0
2022-0585-BGR,0.0,0.0,10937.0,0.0,10937.0,190.0,47000.0,48935.0
2022-0586-TUN,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0587-BRA,11.0,8.0,0.0,0.0,8.0,190.0,0.0,0.0
2022-0590-IND,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0590-NPL,15.0,11.0,500.0,0.0,511.0,190.0,0.0,0.0
2022-0592-PNG,7.0,24.0,0.0,1945.0,1969.0,7.6,0.0,0.0
2022-0594-LBN,0.0,803.0,0.0,0.0,803.0,190.0,0.0,0.0
2022-0594-SYR,23.0,253.0,936.0,0.0,1189.0,190.0,0.0,0.0
2022-0595-IDN,0.0,3.0,6000.0,0.0,6003.0,6.0,0.0,0.0
2022-0599-TUN,12.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0600-NGA,20.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0602-IRQ,11.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0603-CAN,1.0,0.0,4000.0,0.0,4000.0,190.0,0.0,0.0
2022-0603-DOM,2.0,0.0,1434802.0,0.0,1434802.0,150.0,0.0,0.0
2022-0603-GLP,1.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0603-PRI,25.0,0.0,0.0,0.0,0.0,190.0,2500000.0,2602910.0
2022-0604-JPN,5.0,140.0,1200.0,0.0,1340.0,175.0,2000000.0,2082328.0
2022-0609-ITA,12.0,33.0,0.0,0.0,33.0,190.0,0.0,0.0
2022-0611-TWN,1.0,140.0,0.0,0.0,140.0,6.5,50000.0,52058.0
2022-0613-KHM,16.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0
2022-0613-PHL,17.0,52.0,913893.0,0.0,913945.0,195.0,56946.0,59290.0
2022-0613-THA,1.0,2.0,0.0,0.0,2.0,190.0,0.0,0.0
